view_date,doctor_id,facility_id,channel_id
2024-06-20,D0136,F128,CH09
2024-09-26,D0136,F128,CH08
2024-10-25,D0136,F128,CH07
2024-12-21,D0136,F128,CH09
2025-02-18,D0136,F128,CH08
2025-02-27,D0136,F128,CH07
2025-05-22,D0136,F128,CH09
2025-08-03,D0136,F128,CH09
2025-08-06,D0136,F128,CH09
2025-08-08,D0136,F128,CH08
2025-08-27,D0136,F128,CH08
2025-09-04,D0136,F128,CH07
2025-09-18,D0136,F128,CH09
2025-09-21,D0136,F128,CH07
2025-11-19,D0136,F128,CH08
2024-02-27,D0136,F128,CH04
2024-03-19,D0136,F128,CH05
2024-03-25,D0136,F128,CH06
2024-05-04,D0136,F128,CH05
2024-06-24,D0136,F128,CH05
2024-07-05,D0136,F128,CH05
2024-07-10,D0136,F128,CH04
2024-07-21,D0136,F128,CH05
2024-09-03,D0136,F128,CH04
2024-09-04,D0136,F128,CH04
2024-10-08,D0136,F128,CH04
2024-12-15,D0136,F128,CH05
2025-02-21,D0136,F128,CH05
2025-03-23,D0136,F128,CH05
2025-03-28,D0136,F128,CH05
2025-05-09,D0136,F128,CH04
2025-05-14,D0136,F128,CH06
2025-05-19,D0136,F128,CH06
2025-06-13,D0136,F128,CH04
2025-09-02,D0136,F128,CH04
2025-10-29,D0136,F128,CH06
2025-11-27,D0136,F128,CH06
2025-01-11,D0125,F123,CH03
2024-03-19,D0129,F125,CH08
2024-06-27,D0129,F125,CH07
2024-12-13,D0129,F125,CH09
2024-12-24,D0129,F125,CH08
2025-01-31,D0129,F125,CH09
2025-02-03,D0129,F125,CH09
2025-02-13,D0129,F125,CH08
2025-03-28,D0129,F125,CH08
2025-04-05,D0129,F125,CH09
2025-04-11,D0129,F125,CH08
2025-04-19,D0129,F125,CH07
2025-05-03,D0129,F125,CH07
2025-05-21,D0129,F125,CH08
2025-06-20,D0129,F125,CH08
2025-06-27,D0129,F125,CH07
2025-10-10,D0129,F125,CH07
2025-10-12,D0129,F125,CH09
2025-12-04,D0129,F125,CH09
2024-11-19,D0129,F125,CH03
2024-12-31,D0129,F125,CH02
2025-06-12,D0129,F125,CH02
2025-07-13,D0129,F125,CH02
2025-09-13,D0129,F125,CH01
2025-09-20,D0129,F125,CH02
2025-09-21,D0129,F125,CH02
2025-10-31,D0129,F125,CH03
2025-11-24,D0129,F125,CH03
2025-12-28,D0129,F125,CH03
2023-09-21,D0316,F196,CH09
2024-02-08,D0316,F196,CH09
2024-02-25,D0316,F196,CH08
2024-04-14,D0316,F196,CH09
2024-06-24,D0316,F196,CH08
2024-06-25,D0316,F196,CH07
2024-09-17,D0316,F196,CH09
2025-01-03,D0316,F196,CH09
2025-03-01,D0316,F196,CH08
2025-03-29,D0316,F196,CH08
2025-04-26,D0316,F196,CH08
2025-05-12,D0316,F196,CH08
2025-06-09,D0316,F196,CH08
2025-06-30,D0316,F196,CH09
2025-08-02,D0316,F196,CH08
2025-09-01,D0316,F196,CH07
2025-11-30,D0316,F196,CH08
2024-10-28,D0008,F008,CH09
2025-02-09,D0008,F008,CH07
2025-05-25,D0008,F008,CH07
2025-06-05,D0008,F008,CH07
2025-07-05,D0008,F008,CH07
2025-09-03,D0008,F008,CH09
2025-09-23,D0008,F008,CH07
2025-11-02,D0008,F008,CH09
2024-01-06,D0008,F008,CH06
2024-02-29,D0008,F008,CH04
2024-03-06,D0008,F008,CH04
2024-03-21,D0008,F008,CH06
2024-04-01,D0008,F008,CH05
2024-05-04,D0008,F008,CH05
2024-05-25,D0008,F008,CH04
2024-07-11,D0008,F008,CH04
2024-07-12,D0008,F008,CH04
2024-09-12,D0008,F008,CH06
2024-10-02,D0008,F008,CH04
2025-01-14,D0008,F008,CH05
2025-05-26,D0008,F008,CH05
2025-09-19,D0008,F008,CH06
2025-12-14,D0008,F008,CH04
2025-12-23,D0008,F008,CH05
2023-05-27,D0262,F181,CH08
2023-07-12,D0262,F181,CH07
2023-08-12,D0262,F181,CH07
2023-09-01,D0262,F181,CH07
2023-10-15,D0262,F181,CH09
2023-11-11,D0262,F181,CH09
2023-12-16,D0262,F181,CH07
2023-12-23,D0262,F181,CH07
2024-01-12,D0262,F181,CH09
2024-01-16,D0262,F181,CH08
2024-02-13,D0262,F181,CH08
2024-04-20,D0262,F181,CH07
2024-06-28,D0262,F181,CH08
2023-05-27,D0262,F181,CH02
2023-06-07,D0262,F181,CH01
2023-08-25,D0262,F181,CH01
2023-10-14,D0262,F181,CH02
2023-10-30,D0262,F181,CH01
2023-11-25,D0262,F181,CH03
2023-12-03,D0262,F181,CH02
2023-12-12,D0262,F181,CH02
2024-06-23,D0262,F181,CH03
2024-09-01,D0262,F181,CH02
2024-11-21,D0262,F181,CH02
2024-12-04,D0262,F181,CH02
2024-12-14,D0262,F181,CH03
2025-01-27,D0262,F181,CH01
2023-04-08,D0262,F181,CH04
2023-07-18,D0262,F181,CH05
2023-08-01,D0262,F181,CH05
2023-10-25,D0262,F181,CH06
2023-11-19,D0262,F181,CH04
2023-11-27,D0262,F181,CH06
2023-12-03,D0262,F181,CH05
2024-01-05,D0262,F181,CH06
2024-03-12,D0262,F181,CH04
2024-05-16,D0262,F181,CH04
2024-06-04,D0262,F181,CH06
2024-06-22,D0262,F181,CH05
2024-07-11,D0262,F181,CH06
2024-07-12,D0262,F181,CH06
2024-07-19,D0262,F181,CH04
2025-06-23,D0074,F074,CH01
2024-09-05,D0074,F074,CH09
2024-10-14,D0176,F148,CH02
2023-12-22,D0176,F148,CH05
2023-07-19,D0314,F195,CH03
2023-11-24,D0314,F195,CH02
2023-12-03,D0314,F195,CH01
2024-04-03,D0314,F195,CH01
2024-08-15,D0314,F195,CH02
2024-09-10,D0314,F195,CH02
2024-09-18,D0314,F195,CH01
2024-09-21,D0314,F195,CH03
2024-10-09,D0314,F195,CH01
2024-10-17,D0314,F195,CH02
2024-12-31,D0314,F195,CH02
2025-01-14,D0314,F195,CH01
2025-01-26,D0314,F195,CH02
2024-04-05,D0314,F195,CH09
2024-06-11,D0314,F195,CH08
2024-07-27,D0314,F195,CH08
2024-10-10,D0314,F195,CH08
2024-10-25,D0314,F195,CH07
2024-10-27,D0314,F195,CH09
2024-12-10,D0314,F195,CH07
2024-12-16,D0314,F195,CH08
2025-01-26,D0314,F195,CH07
2025-01-31,D0314,F195,CH09
2023-10-15,D0314,F195,CH06
2024-02-11,D0314,F195,CH06
2024-02-13,D0314,F195,CH06
2024-02-17,D0314,F195,CH06
2024-03-07,D0314,F195,CH06
2024-04-30,D0314,F195,CH04
2024-05-08,D0314,F195,CH06
2024-09-22,D0314,F195,CH05
2024-10-19,D0314,F195,CH05
2023-04-26,D0029,F029,CH05
2023-05-03,D0029,F029,CH06
2023-08-30,D0029,F029,CH05
2023-09-14,D0029,F029,CH06
2023-11-30,D0029,F029,CH04
2023-12-02,D0029,F029,CH05
2024-03-16,D0029,F029,CH04
2024-06-22,D0029,F029,CH05
2023-05-07,D0029,F029,CH09
2023-06-13,D0029,F029,CH07
2023-08-20,D0029,F029,CH08
2023-12-31,D0029,F029,CH08
2024-01-26,D0029,F029,CH07
2024-01-27,D0029,F029,CH08
2024-02-04,D0029,F029,CH08
2024-02-24,D0029,F029,CH08
2024-02-28,D0029,F029,CH07
2024-06-15,D0029,F029,CH09
2024-07-23,D0029,F029,CH09
2023-06-26,D0020,F020,CH09
2023-07-15,D0020,F020,CH07
2023-08-22,D0020,F020,CH09
2023-09-14,D0020,F020,CH08
2023-10-27,D0020,F020,CH07
2023-11-03,D0020,F020,CH07
2023-11-17,D0020,F020,CH07
2024-01-12,D0020,F020,CH07
2024-02-21,D0020,F020,CH07
2024-03-28,D0020,F020,CH09
2024-04-08,D0020,F020,CH07
2024-04-15,D0020,F020,CH09
2024-04-17,D0020,F020,CH08
2024-04-19,D0020,F020,CH08
2024-05-19,D0020,F020,CH09
2024-06-24,D0020,F020,CH08
2024-07-06,D0020,F020,CH09
2024-07-25,D0020,F020,CH07
2024-09-17,D0020,F020,CH09
2024-09-18,D0020,F020,CH08
2025-02-06,D0020,F020,CH09
2025-02-23,D0020,F020,CH08
2025-03-18,D0020,F020,CH09
2025-03-26,D0020,F020,CH08
2025-06-29,D0020,F020,CH07
2025-07-29,D0020,F020,CH09
2025-09-02,D0020,F020,CH07
2025-09-20,D0020,F020,CH07
2025-10-13,D0020,F020,CH07
2025-10-18,D0020,F020,CH08
2025-11-28,D0020,F020,CH08
2024-02-04,D0020,F020,CH01
2024-06-21,D0020,F020,CH02
2024-06-27,D0020,F020,CH03
2024-09-11,D0020,F020,CH03
2024-11-01,D0020,F020,CH03
2024-11-20,D0020,F020,CH02
2025-01-03,D0020,F020,CH01
2025-02-21,D0020,F020,CH02
2025-05-11,D0020,F020,CH02
2025-07-03,D0020,F020,CH03
2025-07-22,D0020,F020,CH03
2025-07-30,D0020,F020,CH02
2025-08-02,D0020,F020,CH01
2025-08-08,D0020,F020,CH02
2025-08-09,D0020,F020,CH01
2025-08-19,D0020,F020,CH03
2025-10-07,D0020,F020,CH02
2025-11-10,D0020,F020,CH01
2025-12-26,D0020,F020,CH02
2024-08-22,D0020,F020,CH06
2024-09-17,D0020,F020,CH04
2024-10-27,D0020,F020,CH06
2024-12-01,D0020,F020,CH05
2025-02-19,D0020,F020,CH04
2025-03-06,D0020,F020,CH04
2025-03-15,D0020,F020,CH05
2025-05-03,D0020,F020,CH06
2025-08-17,D0020,F020,CH05
2025-11-05,D0092,F092,CH08
2023-06-25,D0264,F182,CH04
2024-01-13,D0183,F152,CH01
2024-02-17,D0183,F152,CH02
2024-03-03,D0183,F152,CH01
2024-06-05,D0183,F152,CH02
2024-06-28,D0183,F152,CH03
2024-07-01,D0183,F152,CH02
2024-10-30,D0183,F152,CH01
2025-01-22,D0183,F152,CH02
2025-02-06,D0183,F152,CH01
2025-03-05,D0183,F152,CH03
2025-03-21,D0183,F152,CH03
2025-07-27,D0183,F152,CH01
2025-07-28,D0183,F152,CH02
2025-12-06,D0183,F152,CH03
2024-01-09,D0156,F138,CH07
2024-06-26,D0156,F138,CH08
2024-07-05,D0156,F138,CH08
2024-07-24,D0156,F138,CH07
2024-07-25,D0156,F138,CH09
2024-09-04,D0156,F138,CH09
2024-11-05,D0156,F138,CH08
2024-11-06,D0156,F138,CH08
2024-11-26,D0156,F138,CH07
2024-12-03,D0156,F138,CH09
2024-12-06,D0156,F138,CH07
2025-01-03,D0156,F138,CH08
2025-01-18,D0156,F138,CH08
2025-03-21,D0156,F138,CH08
2023-08-03,D0156,F138,CH03
2023-12-18,D0156,F138,CH01
2023-12-27,D0156,F138,CH02
2024-01-28,D0156,F138,CH01
2024-02-05,D0156,F138,CH01
2024-02-22,D0156,F138,CH02
2024-04-18,D0156,F138,CH01
2024-04-28,D0156,F138,CH01
2024-06-19,D0156,F138,CH01
2024-06-22,D0156,F138,CH01
2024-08-11,D0156,F138,CH03
2024-11-20,D0156,F138,CH01
2024-12-09,D0156,F138,CH01
2024-12-12,D0156,F138,CH01
2024-12-25,D0156,F138,CH01
2023-12-07,D0156,F138,CH06
2024-01-16,D0156,F138,CH06
2024-05-20,D0156,F138,CH06
2024-08-11,D0156,F138,CH05
2024-09-09,D0156,F138,CH04
2024-09-28,D0156,F138,CH05
2024-11-11,D0156,F138,CH05
2024-11-21,D0156,F138,CH06
2024-12-11,D0156,F138,CH05
2025-03-28,D0156,F138,CH04
2025-04-25,D0156,F138,CH05
2025-11-28,D0272,F184,CH03
2025-10-04,D0272,F184,CH08
2023-11-02,D0079,F079,CH04
2024-01-11,D0079,F079,CH04
2024-01-12,D0079,F079,CH04
2024-03-26,D0079,F079,CH06
2024-05-01,D0079,F079,CH05
2024-06-01,D0079,F079,CH04
2024-06-14,D0079,F079,CH04
2024-08-25,D0079,F079,CH05
2024-08-31,D0079,F079,CH05
2024-09-01,D0079,F079,CH06
2024-09-16,D0079,F079,CH04
2023-07-07,D0079,F079,CH08
2023-08-11,D0079,F079,CH07
2023-12-22,D0079,F079,CH08
2024-01-17,D0079,F079,CH07
2024-01-26,D0079,F079,CH07
2024-02-27,D0079,F079,CH08
2024-06-13,D0079,F079,CH09
2023-10-21,D0079,F079,CH01
2024-01-08,D0079,F079,CH01
2024-06-14,D0079,F079,CH01
2024-08-17,D0079,F079,CH02
2024-10-19,D0079,F079,CH03
2024-11-03,D0079,F079,CH03
2024-12-23,D0079,F079,CH01
2025-01-10,D0079,F079,CH03
2025-02-02,D0079,F079,CH02
2025-03-02,D0079,F079,CH01
2024-02-06,D0298,F191,CH05
2024-06-09,D0298,F191,CH05
2024-06-29,D0298,F191,CH04
2024-07-03,D0298,F191,CH06
2023-08-18,D0298,F191,CH01
2024-02-21,D0298,F191,CH03
2024-02-23,D0298,F191,CH01
2024-03-31,D0298,F191,CH01
2024-04-12,D0298,F191,CH07
2024-07-03,D0298,F191,CH07
2024-09-19,D0298,F191,CH07
2025-01-12,D0298,F191,CH07
2025-01-19,D0298,F191,CH07
2025-03-03,D0298,F191,CH08
2025-03-19,D0298,F191,CH08
2024-01-27,D0232,F171,CH04
2024-04-18,D0232,F171,CH04
2024-08-15,D0232,F171,CH06
2023-11-28,D0233,F171,CH07
2023-12-22,D0233,F171,CH07
2024-03-18,D0233,F171,CH09
2024-05-18,D0233,F171,CH07
2024-08-27,D0233,F171,CH07
2024-10-07,D0233,F171,CH08
2024-10-08,D0233,F171,CH09
2024-10-26,D0233,F171,CH09
2024-11-19,D0233,F171,CH09
2024-12-29,D0233,F171,CH08
2025-01-03,D0233,F171,CH09
2025-01-29,D0233,F171,CH07
2025-02-15,D0233,F171,CH09
2025-04-02,D0233,F171,CH07
2025-04-24,D0233,F171,CH07
2025-05-19,D0233,F171,CH07
2025-06-15,D0233,F171,CH08
2025-07-19,D0233,F171,CH08
2025-08-11,D0233,F171,CH08
2025-09-19,D0233,F171,CH08
2025-10-07,D0233,F171,CH07
2025-11-03,D0233,F171,CH07
2025-11-24,D0233,F171,CH09
2023-11-24,D0233,F171,CH05
2023-12-07,D0233,F171,CH05
2024-01-10,D0233,F171,CH05
2024-01-22,D0233,F171,CH06
2024-03-07,D0233,F171,CH04
2024-03-27,D0233,F171,CH06
2024-05-19,D0233,F171,CH05
2024-07-17,D0233,F171,CH06
2024-09-07,D0233,F171,CH05
2024-09-16,D0233,F171,CH05
2024-10-17,D0233,F171,CH06
2024-10-26,D0233,F171,CH06
2024-11-16,D0233,F171,CH05
2024-12-10,D0233,F171,CH04
2025-02-19,D0233,F171,CH04
2025-04-09,D0233,F171,CH05
2025-11-07,D0233,F171,CH06
2025-11-08,D0233,F171,CH05
2025-12-30,D0233,F171,CH04
2023-10-24,D0283,F187,CH02
2024-01-21,D0283,F187,CH02
2024-02-11,D0283,F187,CH01
2024-02-22,D0283,F187,CH02
2024-03-23,D0283,F187,CH03
2024-05-21,D0283,F187,CH02
2023-04-01,D0106,F106,CH06
2023-07-29,D0106,F106,CH06
2023-08-09,D0106,F106,CH06
2023-08-21,D0106,F106,CH05
2023-09-28,D0106,F106,CH04
2024-02-18,D0106,F106,CH05
2024-02-24,D0106,F106,CH05
2024-05-12,D0106,F106,CH06
2024-07-15,D0106,F106,CH05
2024-08-07,D0106,F106,CH06
2023-05-07,D0106,F106,CH01
2023-06-30,D0106,F106,CH03
2023-07-16,D0106,F106,CH03
2023-09-19,D0106,F106,CH02
2024-02-09,D0106,F106,CH01
2024-04-16,D0106,F106,CH02
2024-04-28,D0106,F106,CH02
2024-05-19,D0106,F106,CH03
2024-06-09,D0106,F106,CH02
2024-06-22,D0106,F106,CH02
2024-08-28,D0106,F106,CH02
2024-09-18,D0106,F106,CH01
2024-10-12,D0106,F106,CH01
2025-12-12,D0215,F165,CH08
2023-08-06,D0236,F172,CH04
2023-11-08,D0236,F172,CH04
2024-02-02,D0236,F172,CH06
2024-05-03,D0236,F172,CH05
2024-05-18,D0236,F172,CH04
2024-06-12,D0236,F172,CH05
2024-06-29,D0236,F172,CH06
2024-07-18,D0236,F172,CH05
2024-07-31,D0236,F172,CH06
2024-09-08,D0236,F172,CH05
2024-11-09,D0236,F172,CH06
2024-11-23,D0236,F172,CH04
2024-11-24,D0236,F172,CH05
2024-11-28,D0236,F172,CH05
2024-12-25,D0236,F172,CH04
2025-04-15,D0236,F172,CH06
2025-05-01,D0236,F172,CH06
2025-05-08,D0236,F172,CH06
2025-06-12,D0236,F172,CH04
2025-06-14,D0236,F172,CH05
2025-10-09,D0236,F172,CH05
2025-11-18,D0236,F172,CH05
2025-12-28,D0236,F172,CH04
2024-07-07,D0236,F172,CH09
2024-08-25,D0236,F172,CH08
2024-09-10,D0236,F172,CH08
2024-10-19,D0236,F172,CH08
2024-10-26,D0236,F172,CH08
2024-12-05,D0236,F172,CH08
2024-12-07,D0236,F172,CH07
2025-01-15,D0236,F172,CH08
2025-03-12,D0236,F172,CH09
2025-05-12,D0236,F172,CH07
2025-05-17,D0236,F172,CH09
2025-05-22,D0236,F172,CH08
2025-06-30,D0236,F172,CH08
2025-07-06,D0236,F172,CH07
2025-09-19,D0236,F172,CH08
2025-11-05,D0236,F172,CH07
2025-11-21,D0236,F172,CH07
2025-12-15,D0236,F172,CH08
2023-06-09,D0258,F180,CH04
2023-07-12,D0258,F180,CH04
2023-09-13,D0258,F180,CH04
2023-10-13,D0258,F180,CH05
2023-11-26,D0258,F180,CH04
2024-03-03,D0258,F180,CH06
2024-04-23,D0258,F180,CH04
2024-04-24,D0258,F180,CH06
2024-04-25,D0258,F180,CH05
2024-05-06,D0258,F180,CH06
2024-07-06,D0258,F180,CH06
2024-07-23,D0258,F180,CH06
2024-08-15,D0258,F180,CH06
2024-08-30,D0258,F180,CH06
2024-09-08,D0258,F180,CH05
2024-10-01,D0258,F180,CH05
2024-12-14,D0258,F180,CH05
2025-02-04,D0258,F180,CH05
2025-02-27,D0258,F180,CH05
2025-03-26,D0258,F180,CH05
2025-04-12,D0258,F180,CH04
2025-05-23,D0258,F180,CH06
2025-05-30,D0258,F180,CH05
2025-07-26,D0258,F180,CH04
2025-09-14,D0258,F180,CH05
2025-10-11,D0258,F180,CH05
2025-10-25,D0258,F180,CH04
2025-11-09,D0258,F180,CH05
2024-05-11,D0094,F094,CH09
2023-11-14,D0066,F066,CH06
2024-01-02,D0066,F066,CH06
2024-07-28,D0066,F066,CH05
2025-02-13,D0066,F066,CH06
2025-02-19,D0066,F066,CH05
2025-04-20,D0066,F066,CH04
2024-04-23,D0066,F066,CH01
2024-05-12,D0066,F066,CH02
2024-06-05,D0066,F066,CH02
2024-08-12,D0066,F066,CH02
2024-09-07,D0066,F066,CH03
2024-09-11,D0066,F066,CH01
2024-09-26,D0066,F066,CH02
2024-11-13,D0066,F066,CH03
2024-12-04,D0066,F066,CH03
2025-02-15,D0066,F066,CH02
2025-05-27,D0066,F066,CH01
2024-01-02,D0066,F066,CH07
2024-02-11,D0066,F066,CH08
2024-04-07,D0066,F066,CH09
2024-04-22,D0066,F066,CH09
2024-05-16,D0066,F066,CH07
2024-08-02,D0066,F066,CH09
2024-08-11,D0066,F066,CH08
2024-08-24,D0066,F066,CH09
2024-11-06,D0066,F066,CH08
2025-01-26,D0066,F066,CH09
2025-02-12,D0066,F066,CH07
2025-03-25,D0066,F066,CH09
2025-04-06,D0066,F066,CH08
2025-05-19,D0066,F066,CH07
2023-04-11,D0108,F108,CH04
2023-07-04,D0108,F108,CH06
2023-08-14,D0108,F108,CH04
2023-11-20,D0108,F108,CH04
2024-03-27,D0086,F086,CH06
2024-05-03,D0086,F086,CH05
2024-07-02,D0086,F086,CH04
2024-12-17,D0086,F086,CH05
2024-12-21,D0086,F086,CH05
2025-01-19,D0086,F086,CH05
2025-03-08,D0086,F086,CH04
2023-08-27,D0019,F019,CH01
2023-11-01,D0019,F019,CH01
2023-12-03,D0019,F019,CH01
2024-03-12,D0019,F019,CH02
2024-03-19,D0019,F019,CH03
2024-03-29,D0019,F019,CH02
2024-04-09,D0019,F019,CH02
2024-05-06,D0019,F019,CH03
2024-06-02,D0019,F019,CH02
2024-06-03,D0019,F019,CH03
2024-07-08,D0019,F019,CH02
2023-10-23,D0019,F019,CH06
2023-11-28,D0019,F019,CH04
2024-02-10,D0019,F019,CH05
2024-04-01,D0019,F019,CH04
2024-05-03,D0019,F019,CH06
2024-05-21,D0019,F019,CH04
2024-05-27,D0019,F019,CH05
2024-03-01,D0019,F019,CH07
2024-06-04,D0019,F019,CH09
2024-06-26,D0019,F019,CH08
2024-07-14,D0019,F019,CH08
2024-08-02,D0019,F019,CH09
2024-10-09,D0019,F019,CH07
2024-12-02,D0019,F019,CH09
2024-12-29,D0019,F019,CH07
2025-01-08,D0019,F019,CH07
2025-01-09,D0019,F019,CH09
2025-01-20,D0019,F019,CH07
2025-02-04,D0019,F019,CH08
2025-04-19,D0019,F019,CH09
2024-05-16,D0252,F178,CH07
2023-07-14,D0062,F062,CH01
2023-07-30,D0062,F062,CH01
2023-08-03,D0062,F062,CH01
2023-08-07,D0062,F062,CH02
2023-08-10,D0062,F062,CH03
2023-09-05,D0062,F062,CH01
2023-11-07,D0062,F062,CH01
2024-01-16,D0062,F062,CH02
2024-04-23,D0062,F062,CH02
2024-05-12,D0062,F062,CH02
2024-07-15,D0062,F062,CH02
2023-07-14,D0062,F062,CH05
2023-08-01,D0062,F062,CH06
2023-08-12,D0062,F062,CH04
2023-09-12,D0062,F062,CH06
2023-10-01,D0062,F062,CH06
2023-10-07,D0062,F062,CH06
2023-12-05,D0062,F062,CH04
2024-02-06,D0062,F062,CH06
2024-03-30,D0062,F062,CH04
2023-12-28,D0157,F139,CH06
2024-02-12,D0157,F139,CH04
2024-02-17,D0157,F139,CH04
2024-03-08,D0157,F139,CH06
2024-05-15,D0157,F139,CH05
2024-06-10,D0157,F139,CH06
2023-11-19,D0157,F139,CH08
2023-12-07,D0157,F139,CH09
2024-03-16,D0157,F139,CH07
2024-03-17,D0157,F139,CH08
2024-04-02,D0157,F139,CH07
2024-08-17,D0157,F139,CH07
2024-10-02,D0157,F139,CH07
2024-11-06,D0157,F139,CH09
2024-11-09,D0157,F139,CH07
2024-11-22,D0157,F139,CH08
2024-12-10,D0157,F139,CH07
2025-01-23,D0157,F139,CH07
2023-07-08,D0157,F139,CH02
2023-08-26,D0157,F139,CH02
2023-09-20,D0157,F139,CH03
2023-10-21,D0157,F139,CH03
2023-11-02,D0157,F139,CH01
2023-12-30,D0157,F139,CH01
2024-10-13,D0300,F192,CH02
2024-12-22,D0300,F192,CH03
2025-01-04,D0300,F192,CH01
2025-03-24,D0300,F192,CH03
2025-08-25,D0300,F192,CH02
2025-09-12,D0300,F192,CH03
2025-09-26,D0300,F192,CH01
2025-10-27,D0300,F192,CH02
2023-06-23,D0300,F192,CH09
2023-08-10,D0300,F192,CH08
2023-08-19,D0300,F192,CH09
2023-11-13,D0300,F192,CH08
2023-12-21,D0300,F192,CH09
2024-03-10,D0300,F192,CH08
2024-04-20,D0300,F192,CH07
2024-07-02,D0300,F192,CH07
2024-08-18,D0300,F192,CH08
2024-09-09,D0300,F192,CH07
2024-09-10,D0300,F192,CH09
2025-03-04,D0300,F192,CH09
2025-05-08,D0300,F192,CH09
2025-08-07,D0300,F192,CH08
2025-08-31,D0300,F192,CH08
2025-09-02,D0300,F192,CH09
2025-10-08,D0300,F192,CH08
2025-12-20,D0300,F192,CH09
2024-07-09,D0273,F185,CH07
2024-08-15,D0273,F185,CH08
2024-08-19,D0273,F185,CH09
2024-11-02,D0273,F185,CH07
2024-11-19,D0273,F185,CH09
2024-11-22,D0273,F185,CH09
2024-11-25,D0273,F185,CH07
2025-01-13,D0273,F185,CH07
2025-01-23,D0273,F185,CH07
2025-04-30,D0273,F185,CH08
2025-05-12,D0273,F185,CH07
2025-09-27,D0273,F185,CH08
2025-10-03,D0273,F185,CH09
2025-12-25,D0273,F185,CH09
2025-02-25,D0159,F140,CH02
2025-03-04,D0159,F140,CH03
2025-06-18,D0159,F140,CH04
2024-09-06,D0028,F028,CH09
2024-08-03,D0028,F028,CH03
2023-08-02,D0135,F128,CH03
2023-09-01,D0135,F128,CH01
2023-11-16,D0135,F128,CH02
2023-11-28,D0135,F128,CH03
2024-01-27,D0135,F128,CH01
2024-02-04,D0135,F128,CH03
2024-04-04,D0135,F128,CH03
2024-04-05,D0135,F128,CH02
2024-04-23,D0135,F128,CH03
2024-04-25,D0135,F128,CH01
2024-06-26,D0135,F128,CH01
2024-06-28,D0135,F128,CH01
2024-10-10,D0135,F128,CH01
2024-12-06,D0135,F128,CH02
2025-03-03,D0135,F128,CH03
2025-03-04,D0135,F128,CH02
2025-05-02,D0135,F128,CH01
2025-05-13,D0135,F128,CH02
2025-06-06,D0135,F128,CH03
2025-07-09,D0135,F128,CH03
2025-10-05,D0135,F128,CH02
2025-10-21,D0135,F128,CH03
2025-10-22,D0135,F128,CH01
2024-01-18,D0135,F128,CH06
2024-02-13,D0135,F128,CH05
2024-03-12,D0135,F128,CH05
2024-03-30,D0135,F128,CH04
2024-06-01,D0135,F128,CH05
2024-07-24,D0135,F128,CH04
2024-08-06,D0135,F128,CH04
2024-10-03,D0135,F128,CH05
2024-10-10,D0135,F128,CH06
2024-10-13,D0135,F128,CH04
2024-10-24,D0135,F128,CH05
2024-10-25,D0135,F128,CH06
2024-12-15,D0135,F128,CH06
2025-02-09,D0135,F128,CH06
2025-03-03,D0135,F128,CH05
2025-06-19,D0135,F128,CH05
2025-07-03,D0135,F128,CH06
2025-08-24,D0135,F128,CH05
2025-12-20,D0135,F128,CH04
2025-12-27,D0135,F128,CH06
2025-11-04,D0238,F173,CH06
2025-11-12,D0238,F173,CH09
2023-04-22,D0143,F132,CH03
2023-06-12,D0143,F132,CH02
2023-06-22,D0143,F132,CH01
2023-06-26,D0143,F132,CH02
2023-07-16,D0143,F132,CH02
2023-09-15,D0143,F132,CH01
2023-11-26,D0143,F132,CH03
2023-12-13,D0143,F132,CH02
2023-12-30,D0143,F132,CH03
2024-02-24,D0143,F132,CH02
2024-03-26,D0143,F132,CH02
2024-05-06,D0143,F132,CH03
2024-06-10,D0143,F132,CH03
2024-06-11,D0143,F132,CH01
2024-06-14,D0143,F132,CH01
2023-04-18,D0143,F132,CH08
2023-05-06,D0143,F132,CH08
2023-06-06,D0143,F132,CH09
2023-06-15,D0143,F132,CH09
2023-08-07,D0143,F132,CH09
2023-09-16,D0143,F132,CH09
2023-10-25,D0143,F132,CH07
2023-12-06,D0143,F132,CH08
2023-12-10,D0143,F132,CH09
2024-01-25,D0143,F132,CH07
2023-10-28,D0285,F188,CH09
2023-11-28,D0285,F188,CH08
2024-01-22,D0285,F188,CH09
2024-01-27,D0285,F188,CH08
2024-02-16,D0285,F188,CH07
2024-06-30,D0285,F188,CH08
2024-07-30,D0285,F188,CH08
2024-09-08,D0285,F188,CH09
2023-10-08,D0216,F166,CH03
2023-12-10,D0216,F166,CH02
2024-03-05,D0216,F166,CH02
2024-04-30,D0216,F166,CH01
2024-09-26,D0216,F166,CH01
2024-10-05,D0216,F166,CH02
2024-11-18,D0216,F166,CH01
2024-12-23,D0216,F166,CH02
2025-01-01,D0216,F166,CH03
2025-03-02,D0216,F166,CH02
2025-03-08,D0216,F166,CH02
2025-04-25,D0216,F166,CH03
2025-04-29,D0216,F166,CH03
2025-06-08,D0216,F166,CH03
2025-07-05,D0216,F166,CH01
2025-08-07,D0216,F166,CH01
2025-08-28,D0216,F166,CH01
2025-09-07,D0216,F166,CH02
2025-09-20,D0216,F166,CH03
2025-10-06,D0216,F166,CH01
2025-11-19,D0216,F166,CH01
2025-11-21,D0216,F166,CH01
2025-12-14,D0216,F166,CH01
2024-01-11,D0192,F156,CH03
2024-04-14,D0192,F156,CH03
2024-04-29,D0192,F156,CH01
